docid	allwords	stanfordwords
mdp.39015008247424	61112	3208
uiuo.ark+=13960=t9c53x143	54463	2392
mdp.39015039792547	57549	2073
nyp.33433076083538	90572	3312
loc.ark+=13960=t2q534284	37260	1850
njp.32101067644748	59296	2268
uc2.ark+=13960=t09w0d07w	34031	724
nyp.33433075727960	119131	5984
hvd.32044050970466	106711	4134
pst.000054302082	105356	8259
mdp.39076005013805	311618	11057
uiuo.ark+=13960=t08w43z30	44161	1507
uiuo.ark+=13960=t7zk5qg9g	110630	5312
mdp.39076005945360	22500	387
hvd.hxgeza	61737	1131
mdp.39015059720808	78001	6880
uiuo.ark+=13960=t12n5hx3w	60545	2793
nyp.33433008489217	54664	1975
uc1.32106007688648	429832	18383
uc1.b4103604	95361	3302
mdp.39015039923225	84207	4738
nyp.33433074855457	22625	1141
inu.30000112856103	73103	4140
mdp.39015064866943	87623	3638
mdp.39015001181851	18830	1511
uiuo.ark+=13960=t7np2rz8s	47766	861
uiuo.ark+=13960=t0ks76f0z	51133	1845
mdp.39015047868222	131544	6680
nyp.33433076051964	68863	3692
mdp.39015077147133	84977	4361
uiuo.ark+=13960=t0jt08879	67856	3130
uiuo.ark+=13960=t22b9d63x	57911	1085
uiuo.ark+=13960=t86h53j3s	56582	2170
uc1.32106006839267	85282	4542
uc2.ark+=13960=t74t6hp34	8954	372
uva.x000607926	61091	4117
uc1.b3462013	71925	3771
uc2.ark+=13960=t6j09xd5s	112510	9550
uc2.ark+=13960=t3513vb6c	76400	3421
uc1.32106002094255	85950	5285
uc2.ark+=13960=t6154gk3v	40677	1023
mdp.39015017665764	86796	5055
uc1.b3322408	186907	9059
njp.32101067628279	26952	1355
nyp.33433074857875	91471	1829
uc2.ark+=13960=t55d8r672	103055	5261
uiuo.ark+=13960=t9s18j533	37466	952
nyp.33433075739346	143570	6435
hvd.32044086799046	44437	1180
uiuo.ark+=13960=t5x642309	40378	849
hvd.hn2rru	103490	3271
nyp.33433074916481	95139	1836
mdp.39015013970796	83101	5231
nyp.33433074874680	140317	5915
hvd.hxcp8q	106062	4710
mdp.39015018930597	46041	3060
mdp.39015048599586	201093	12378
njp.32101073308122	63878	1989
mdp.39015008995378	120854	7858
uiuo.ark+=13960=t1gj04449	80137	2886
uc1.32106011502157	74948	6904
uc1.32106002093380	235975	11916
uiuo.ark+=13960=t06w9mr29	56698	1578
uc1.b4098426	22706	1947
wu.89065273369	78832	4647
nc01.ark+=13960=t02z1vc0q	143069	5719
inu.39000000974274	58888	3971
uc2.ark+=13960=t39z95s4s	199494	8990
inu.30000061601567	138488	9466
uc2.ark+=13960=t06w98j10	87421	6643
nyp.33433074878640	69545	3107
uc2.ark+=13960=t1ng4pv37	160283	7498
mdp.39015030884970	372196	19930
uiuo.ark+=13960=t2c82nf0z	51625	2386
uc1.$b556174	104641	6477
njp.32101067630317	61903	3510
mdp.39015029475343	108155	7711
uiuo.ark+=13960=t50g4052q	52471	2305
hvd.32044051078350	168238	4497
njp.32101046807218	90807	2399
mdp.39015016441019	166085	8311
inu.32000001592148	151020	6530
mdp.39015031305553	164347	9966
uc1.b4446335	92699	5469
nyp.33433074870399	53334	2185
inu.30000055841815	78762	6215
mdp.39015063930500	131483	6357
uc1.32106019094454	64933	3835
uiuo.ark+=13960=t2m623v1p	60301	1571
inu.39000002682545	45731	2345
nyp.33433074968219	68855	2480
uc1.$b449005	41534	2701
uc2.ark+=13960=t53f5016t	235053	8402
uc1.$b387308	281674	9187
mdp.39015005783819	57904	3566
nyp.33433076068067	83592	6382
uc1.$b787142	77086	4637
nyp.33433074970546	134884	4529
uc2.ark+=13960=t9k35nx3w	91635	4052
nyp.33433075852818	68732	2238
uc1.$b102387	144345	9928
mdp.39015030705837	98120	6183
uc1.32106011486989	138905	10797
mdp.39015014138690	123253	6843
uc2.ark+=13960=t5t72dz9n	66826	2719
uc1.$b451271		
uc2.ark+=13960=t2m61cq1t	46514	1992
loc.ark+=13960=t9086t312	61160	1326
mdp.39076002154875	22772	1133
uc1.$b807295	175890	6238
nyp.33433074807342	108147	6807
uiuo.ark+=13960=t03x8z50w	90751	2915
uc2.ark+=13960=t6n017c11	100690	5306
nyp.33433074920608	58153	2301
mdp.39015063306859	109685	8278
mdp.39015039750230	57421	2468
mdp.39015013286946	76267	4464
uc2.ark+=13960=t8x922h56	34462	2195
uc2.ark+=13960=t3vt1jg1d	77926	4266
njp.32101067178770	229059	8383
coo.31924003100207	117442	8815
inu.30000107336434	158612	9514
uc1.$b56277	117467	6097
hvd.hwkagd	92127	3339
uc1.32106002091053	93676	6438
mdp.39076002365786	68986	3840
uc1.$b322954	96065	4410
mdp.39015030618444	35174	2240
uc1.b3123709	75701	2100
mdp.39015014138930	64670	4441
nnc1.cu50383493	145399	6326
uc2.ark+=13960=t9t14wd16	55909	2645
uiuo.ark+=13960=t3cz3vq12	49968	1444
mdp.39015069354358	175356	11299
inu.32000005543857	80060	6641
njp.32101038084727	52381	1255
mdp.39015030717576	84781	5348
wu.89060404456	17164	899
uiuo.ark+=13960=t2j67qh6b	60761	1211
mdp.39015019966160	170780	11366
uiuo.ark+=13960=t2p567h62	65509	3456
uc2.ark+=13960=t0vq2sk6k	74087	4115
uc2.ark+=13960=t56d5t850	55622	2997
osu.32435053068557	100281	7640
mdp.39015008526686	125739	7290
mdp.39015069302852	101863	6885
uc2.ark+=13960=t3804z59s	67839	2874
nyp.33433075739957	236134	10127
mdp.39015008008214	74336	3877
uc1.b4105315	63885	3362
njp.32101032329086	49532	865
uc1.$b242857	120142	9714
mdp.39015039379998	60581	4210
hvd.32044019951185	168319	6713
pst.000058017623	104770	7732
uc1.32106014453721	201039	9908
njp.32101068163508	63204	1845
pst.000005343997	106589	6074
mdp.39015030744984	51734	2223
mdp.39015078800441	91180	6157
hvd.hn3n5s	264314	7395
nyp.33433067293906	218231	6241
uc2.ark+=13960=t85h7f036	98371	7826
umn.31951002038955e	100501	4449
uiuo.ark+=13960=t5db8pd5f	53037	1339
uiuo.ark+=13960=t4dn4qr64	65487	2505
uc1.$b450622		
mdp.39015063959723	56406	1998
wu.89104490842	137088	6036
mdp.39015011506170	76871	4737
uiuo.ark+=13960=t1gj05f38	73851	2966
njp.32101063609034	22931	1192
mdp.39015050292658	135781	8565
nyp.33433076049216	68764	3508
mdp.39015063944352	65651	1372
uiuo.ark+=13960=t9474sr38	80897	2567
nyp.33433074915038	105905	3857
uiuo.ark+=13960=t3708q269	36958	1276
uc1.$b680136	114587	5715
hvd.32044088980156	15504	372
uc1.$b63751	119326	8002
uc1.b3810939	226145	12892
mdp.39015060594010	137087	7836
uiuo.ark+=13960=t10p1mf8g	53610	2042
mdp.39015046831668	277681	12894
mdp.39015079245232	64577	2697
uiuo.ark+=13960=t70v8tn4r	60856	2870
uc2.ark+=13960=t53f4n79f	57526	3322
inu.30000041676812	88494	4391
mdp.39015033366603	91357	6668
uc1.$b312370	97087	4794
uc1.$b248026	109433	4907
uc1.$b80858	95864	6578
uc1.$b250358	62981	1990
mdp.39015063617586	184676	5123
nyp.33433074923354	36198	1232
uc2.ark+=13960=t7mp50w55	132777	5113
uc1.b3116636	77975	3651
pst.000003856628	31485	1844
nyp.33433074859897	80132	3882
nc01.ark+=13960=t9z034v7b	79865	4670
njp.32101068163854	57755	1388
mdp.39015033964035	29561	1677
nyp.33433075747141	87335	3517
uiuo.ark+=13960=t6n01pv5m	65346	2705
uc1.$b71371	138392	13797
wu.89092952837	75068	6261
mdp.39015000235500	68955	3657
uc1.b4462499	154485	12850
mdp.39015037491381	165599	12873
uc1.$b20576	83763	2753
nyp.33433008142220	148149	6859
coo.31924013487735	68330	4049
mdp.39015079305028	98500	7356
nyp.33433074968391	49746	2722
uc1.b4082845	333793	20839
uc2.ark+=13960=t21c20786	62115	1632
mdp.39015063226115	66650	3508
uiuo.ark+=13960=t3rv0x09k	43733	1138
uc1.$b116695	104486	8064
umn.31951002377644r	37928	1318
mdp.39015030706777	145466	6753
wu.89098012495	12966	833
uc2.ark+=13960=t03x86861	61415	2049
coo.31924013798933		
mdp.39015010783788	53538	1563
uc1.b4411178	173210	11609
uiuo.ark+=13960=t8df77x6r	48622	1826
mdp.39015024757794	30091	1455
uc1.32106015004911	94631	7054
uc1.$b23610	94059	5162
ucm.5324386384	96328	2759
nyp.33433076073802	77058	3397
uc1.b3778904	106745	8150
njp.32101030687576	103186	2310
mdp.39015030849932	125821	9818
mdp.39015031232757	74647	5256
mdp.39015010682279	129395	7437
uc2.ark+=13960=t7vm49d1s	170977	7313
uc1.b3473156	95628	5286
pst.000050297498	155592	9045
uiuo.ark+=13960=t79s2gq4b	52383	1028
uc1.b3037091	798471	22518
mdp.39015047453298	117072	6002
uc1.$b799542	62446	4766
mdp.39015012117514	57046	3844
uc2.ark+=13960=t9571dq8v	58458	2447
mdp.39015005775120	82667	6935
uc2.ark+=13960=t78s4nw43	33710	1333
mdp.39015012063759	2493	128
uiuo.ark+=13960=t2794hz6s	72963	2926
uc1.$b56750	97709	7381
uc1.b3346770	77781	5151
uc1.$b102148	9597	378
pst.000027248546	308729	17143
uc1.b4362506	145439	13137
mdp.39015016435284	127816	9821
mdp.39015030742780	60119	3485
uiuo.ark+=13960=t9p27jk9d	62129	1201
mdp.39015037474619	109595	8773
uiuo.ark+=13960=t3805qq41	38911	887
pst.000062841405	245351	14064
mdp.39015014158185	77351	5954
nyp.33433082257449	60604	2518
uc2.ark+=13960=t7pn8xw86	185859	9243
mdp.39015012201979	228050	9416
pst.000027630617	93254	5085
pst.000021269554	19752	1426
nyp.33433082290754	32776	1139
uc1.32106009785699	588575	40216
uc1.32106005276909	115522	6557
loc.ark+=13960=t4pk12p1m	45285	910
mdp.39015032141841	137538	7549
uc1.b3325717	72092	3007
uiuo.ark+=13960=t6f19g419	34400	895
mdp.39015054073187	389505	25159
nnc1.1002163250	101529	2318
uiuo.ark+=13960=t0gt67j4p	47961	1022
mdp.39015013446680	127462	5759
uc1.b3406949	30230	2130
uva.x030825524	151901	5759
uiuo.ark+=13960=t1hh6st5v	51346	778
uc1.31822038205928	137603	7109
nyp.33433074927645	146385	3800
uiuo.ark+=13960=t4qj7s022	45834	1177
mdp.39076005051995	27741	2320
nyp.33433074940473	73979	3384
mdp.39015031325965	83701	3449
mdp.39015056248704	77876	8272
uc1.b4396391	98044	4825
uiuo.ark+=13960=t7cr65n7z	56884	1713
mdp.39015063560687	69746	2990
mdp.39015003341198	65179	4070
njp.32101066478106	97091	4260
nyp.33433074868120	35028	904
osu.32435067907899	65798	3730
uc2.ark+=13960=t3xs5q96f	76625	2510
njp.32101066459312	61064	2663
mdp.39015019985244	29317	2310
uiuo.ark+=13960=t6vx11m1v	61947	3072
uc2.ark+=13960=t5h99dp46	91546	3697
uc1.$b243356	108494	6105
uc1.b3123724	101821	2794
nyp.33433010974719	66063	4237
mdp.39015066648810	63268	3897
uc1.b3868721	69444	5059
mdp.39015010702044	30350	1433
inu.30000121043115	153812	5473
nyp.33433005069681	14934	851
uc2.ark+=13960=t3ws8jc3n	9936	539
hvd.32044086802147	45023	1095
uc1.b3346167	78364	7056
mdp.39015013435667	143845	9201
uiuo.ark+=13960=t1wd4k28k	55973	1400
uc1.$b497750	80161	5816
nyp.33433075861835	44671	2490
nyp.33433076032386	171467	4667
pst.000007265099	26699	1786
njp.32101068177094	49116	1378
uc2.ark+=13960=t9p26r397	63268	6329
mdp.39015063923570	127622	5515
mdp.39015064002739	208673	5961
nyp.33433076078843	215853	5927
uiuo.ark+=13960=t0sq9m438	51061	1304
hvd.hn2he5	37995	935
nnc1.1002173220	66213	3808
uiuo.ark+=13960=t1kh1680z	78180	2764
uc2.ark+=13960=t3qv3kf93	101719	3921
mdp.39015003350058	52504	4041
uiuo.ark+=13960=t5fb5pp94	72769	3146
uc1.b3810812	31134	1972
uc1.b3687408	158639	13070
uc1.b3189834	15625	1309
wu.89088299805	233902	9654
mdp.39076002869191	153321	8745
uc2.ark+=13960=t1qf8q78s	76552	2324
mdp.39015058727135	158194	8560
uc1.32106019618427	110777	2996
mdp.39015066071013	109488	8498
uc2.ark+=13960=t28911z65	119104	5867
pst.000002675138	104638	6164
njp.32101068174737	71231	3970
uiuo.ark+=13960=t8gf1dn6k	50906	1275
uc1.b3545567	192405	14507
nc01.ark+=13960=t2t44984x	80185	4301
uiuo.ark+=13960=t0ht2zr4v	49046	847
uc2.ark+=13960=t8kd1s16n	45033	2305
mdp.39015071422854	43750	1904
mdp.39015038098920	90042	6719
mdp.39015078556472	601	16
mdp.39076002560766	98288	7917
hvd.hn5dn6	25798	831
mdp.39015034346216	37144	3495
mdp.39015033665715	73123	2848
inu.32000006900023	46489	1903
mdp.39015034282858	39134	2973
mdp.39015026439300	43798	3105
hvd.hn2gfm	53780	1698
hvd.hx2qhf	30979	585
mdp.39015011369454	129617	9228
nyp.33433081995049	120507	3778
uc1.b4088969	118757	7745
njp.32101066458470	36924	433
uiuo.ark+=13960=t2697sc0d	148919	5043
mdp.39015007015244	181705	7275
mdp.39015065462932	105404	3544
uc2.ark+=13960=t1rf5tv88	125564	6422
mdp.39015029577601	70244	4053
njp.32101067179109	80154	2588
uc1.$b103840	190104	7127
njp.32101076479797	164164	7752
uiuo.ark+=13960=t13n2s72x	68768	1687
nyp.33433067408595	780541	29555
mdp.39015001802845	27613	1428
mdp.39015061469394	62026	4732
uc1.b3157680	60957	3718
nyp.33433074911557	61873	1292
njp.32101062942113	91692	2291
njp.32101068165867	66968	2348
mdp.39015034656440	109966	5800
uc1.32106002149000	47030	2705
wu.89098006869	120760	4258
njp.32101063604159	71052	3217
mdp.39015011039826	78102	6494
uc2.ark+=13960=t2b854867	17297	1011
uc1.$b144273	67380	1447
uiuo.ark+=13960=t40s0339r	62629	2748
uc1.b3810814	143910	9043
uc2.ark+=13960=t5n87622t	141619	5190
uc1.b3727197	110332	7205
mdp.39015063170917	60239	3035
uiuo.ark+=13960=t66408j7j	77277	3036
nyp.33433082456348	66288	2977
mdp.39015031299459	201568	9350
mdp.39015010209073	57002	4029
uc1.$b57088	174742	9849
mdp.39015002375593	94770	6756
nyp.33433081778312	130289	6677
mdp.39015014299690	67094	3509
loc.ark+=13960=t6j10qn99	15515	911
uc1.b3123809	66643	2005
uiuo.ark+=13960=t71v64v75	37125	986
uc2.ark+=13960=t2z31nv6d	37269	1437
uc1.32106019128773	99867	8280
mdp.39015049863932	52524	3678
hvd.32044087183596	32783	1182
uiuo.ark+=13960=t8ff4942h	62458	2343
umn.31951002458782f	64145	3818
mdp.39015029113274	68611	5920
uc2.ark+=13960=t1cj88k0z	53730	2206
mdp.39015050488132	234350	13660
nyp.33433076051691	28707	1853
nyp.33433076053309	165392	9272
mdp.39015056269569	102988	5967
nyp.33433088073741	12029	529
uc1.$b112814	152939	5534
mdp.39015073602065	109057	6684
uiuo.ark+=13960=t4th96q76	36330	951
uc1.b3561913	76753	4549
uiuo.ark+=13960=t6sx6xq74	88075	2943
mdp.39015025248579	155043	7418
nyp.33433076041908	139946	6567
loc.ark+=13960=t55d8zb5c	7328	266
njp.32101073308114	65876	1635
mdp.39015033419766	124951	4970
mdp.39015019150161	116369	9869
wu.89098008162	174034	4932
inu.30000118294887	56646	2403
uiuo.ark+=13960=t6c25jh56	65286	1402
uc1.$b242744	112159	6749
mdp.39015067068505	118107	5957
uiuo.ark+=13960=t7gq77m0x	20851	472
mdp.39015004925072	154042	6174
uiuo.ark+=13960=t85h81m7m	65718	2630
uc2.ark+=13960=t06w98k3d	68965	4770
uc1.$b298821	87996	3869
mdp.39015066855217	71808	4160
mdp.39015008521307	249979	13775
nyp.33433082353917	81492	1452
uc1.$b358653	223911	6988
mdp.39015073893649	90210	5727
uc1.b4395449	71822	5259
mdp.39015053143296	54782	3823
hvd.hn2her	4595	147
uc1.b4386662	166480	9878
uc1.b4390776	159714	7842
hvd.hn3n65	208887	5996
uc1.$b105566	247901	10292
wu.89017612011	70526	4912
coo.31924002854994	706266	27873
uiuo.ark+=13960=t86h4x71b	44785	664
nnc1.cu58483284	62038	1692
nyp.33433076072762	174380	5015
mdp.39015059418353	80969	5470
uc2.ark+=13960=t2z31tt9g	64867	1315
uc1.$b87003	210427	15042
uc1.32106007586479	37034	2397
uiuo.ark+=13960=t2k65383v	69631	2399
uc1.b3332173	68890	3570
uiuo.ark+=13960=t3cz3sz2v	61554	1244
uiuo.ark+=13960=t1pg27k2b	44399	1336
uiuo.ark+=13960=t6n01hh52	41266	1605
mdp.39015013497311	76430	2309
nyp.33433074938246	107428	2579
uc1.32106005145641	56267	3553
uc1.b3550071	174033	7053
uc2.ark+=13960=t5w669r43	140349	6963
mdp.39015014890845	92673	6932
loc.ark+=13960=t81j9wc5b	6704	223
uc2.ark+=13960=t3st7kz1r	75291	1681
uc2.ark+=13960=t7dr2r26p	46834	2383
loc.ark+=13960=t31266p0b	148722	8136
uva.x030736396	42919	2075
uc1.31158001376481	55810	3247
uc1.b3435555	93083	4578
uc2.ark+=13960=t3416vj6w	142435	6943
nyp.33433061821587	82442	3794
njp.32101038161665	79548	2190
njp.32101068167186	47069	1242
uc1.32106017775336	81368	3900
mdp.39015037837096	86134	5149
mdp.39015045656983	114899	11354
mdp.39015049970133	79673	7029
wu.89094583911	31318	982
uiuo.ark+=13960=t5z611x6q	49989	1514
inu.32000009045727	405661	21055
pst.000005729135	170485	8238
umn.31951002139557e	73160	4144
uiuo.ark+=13960=t3bz6g32r	97699	4260
uc1.b3464943	97840	6522
njp.32101073308379	117463	2750
uiuo.ark+=13960=t5h99gq2h	43893	1139
nyp.33433076087182	147290	8106
inu.30000110613373	201227	12148
inu.39000005912279	38711	2435
nyp.33433082529615	57927	2284
uc2.ark+=13960=t01z42s2c	35895	2073
uc2.ark+=13960=t1rf5kn0t	60679	2855
mdp.39015047837722	123577	7017
nyp.33433076059728	84340	5519
uc1.b3688202	59215	3643
mdp.39015061469188	40495	2423
uiuo.ark+=13960=t7jq1gs3v	80352	2020
uc1.b3325334	36983	1937
uc1.b4281548	87964	3828
uiuo.ark+=13960=t76t0xv5n	49801	959
umn.31951002017392d	39899	1220
nyp.33433074879366	174758	4889
wu.89078230232	118204	6752
uc2.ark+=13960=t1rf5km87	4603	259
mdp.39015025248355	109654	7562
uc2.ark+=13960=t7mp4zh20	120526	5494
mdp.39015032082433	50424	3315
uc1.b3435560	137009	11596
uc2.ark+=13960=t75t3k50z	218037	9392
coo.31924013459379	149655	6286
nyp.33433075736722	106577	4181
uiuo.ark+=13960=t5j96rh1t	64092	1848
uiuo.ark+=13960=t5t73084p	82259	2851
mdp.39015062440535	46155	2600
uc1.$b251166	198738	9878
uiuo.ark+=13960=t75t49798	57506	2101
uc1.b3561869	112365	6669
mdp.39076002170442	7215	607
nyp.33433074873286	125062	6995
mdp.39015030017753	135607	9988
nyp.33433082529532	73395	3351
hvd.hwe3l9	52354	1390
mdp.39015067663909	36595	2216
mdp.39015070295814	723914	31639
uc2.ark+=13960=t9959md8w	33932	1505
uc1.b4954595	85811	5724
nyp.33433075723407	49270	1887
inu.39000002079684	26619	1507
mdp.39015000626559	140858	8208
uc1.32106011160972	103904	7280
uc1.b3338160	67280	4908
mdp.39015056670584	14339	890
uc1.b4938181	62224	2979
uc2.ark+=13960=t58c9t94r	101386	4084
uc1.$b104986	155242	9446
mdp.39015063931243	83227	2014
mdp.39015063945649	62851	2946
mdp.39015034521842	93570	5278
uc2.ark+=13960=t46q1vv6t	57159	4359
njp.32101069165379	58594	1787
uiuo.ark+=13960=t8qc0p18w	58821	1813
uc2.ark+=13960=t6nz82z9r	32354	1819
nnc1.1002393476	52663	1364
mdp.39015064415188	76266	2905
nyp.33433076016843	205525	7524
uiuo.ark+=13960=t9c548401	67244	1480
mdp.39015062626232	124911	7974
hvd.hwkd81	124363	4010
nyp.33433106908175	162786	10530
nyp.33433076096506	142348	5303
mdp.39015043067647	54017	2339
nyp.33433082529482	63493	3770
nyp.33433075729800	38975	786
osu.32435066780271	59868	3457
mdp.39015041026827	64376	4727
njp.32101067329647	45611	1007
njp.32101068154408	86545	4034
uc1.b4103265	255613	10205
wu.89064313984	67883	2477
mdp.39015035383887	109111	5248
mdp.39015073376975	37579	3683
nyp.33433075747158	57546	2257
nyp.33433074959820	88880	4234
mdp.39015060438713	62086	2857
uiuo.ark+=13960=t8ff3q63g	95264	3915
mdp.39015062063014	73315	4577
mdp.39015080841656	48559	2157
nyp.33433076061971	72679	3075
uc2.ark+=13960=t1vd71h0r	122302	7125
mdp.39015030727245	75469	6095
mdp.39015016441647	452257	23557
pst.000020477523	106926	8598
uc1.b4100405	24644	1541
loc.ark+=13960=t5cc1gw63	8324	447
uc1.$b105956	148340	9397
njp.32101064790742	66222	1665
uiuo.ark+=13960=t09w1328x	47079	1199
nyp.33433076087786	22101	927
mdp.39015000545643	107331	5767
nyp.33433067278386	88396	3371
uc1.32106016310473	93062	6499
nnc1.cu58328041	103133	3493
uc1.b4951404	99887	5873
mdp.39015008839428	30049	2057
uc1.$b56306	140763	6382
nyp.33433082014881	198645	7427
mdp.39015030847498	94457	5144
nyp.33433075830962	68870	2517
nc01.ark+=13960=t28925t0h	198841	12759
mdp.39015055937604	112590	7256
pst.000063969689	42411	2901
nyp.33433082546916	119237	6719
njp.32101068164175	156389	5057
uc1.$b242892	131415	9038
njp.32101063579898	108266	4743
wu.89100334630	129044	6950
uc1.32106019239273	75275	4629
uc2.ark+=13960=t78s4tc10	67577	3743
pst.000021202162	232573	14267
njp.32101067172963	130849	3607
wu.89099327637	92468	4629
mdp.39015022217015	191629	17050
pst.000007801778	11594	895
umn.31951000955378i	56287	3900
uc2.ark+=13960=t7sn03n62	248594	19609
nyp.33433074871272	35509	1868
uc1.b3332046	95999	4758
hvd.32044020392411	66354	1706
inu.30000120975713	114653	7919
mdp.39015063919321	117727	6983
nyp.33433074942859	225413	6710
uva.x000427966	257284	9990
uc1.$b189944	48714	1871
nyp.33433081962080	40553	2413
umn.319510020851165	91124	5409
mdp.39015008247432	67895	3100
uc1.$b803582	93256	6130
mdp.39015063916723	80738	3002
uc2.ark+=13960=t7tm73t7d	183091	7972
mdp.49015002623982	101699	8012
uc1.$b809214	110541	5541
uc1.$b245304	88192	7104
uc1.$b120129	90942	8280
mdp.39015069746777	54918	4234
njp.32101067629780	53832	2827
wu.89094712767	60136	2902
nyp.33433074846431	110820	4929
nyp.33433075723134	115338	2465
nyp.33433068244239	3455	221
mdp.39015062585339	74064	5216
umn.31951002079955l	230132	8030
pst.000022698933	180775	12594
uiuo.ark+=13960=t4th93s6c	102670	3224
mdp.39015071555471	96770	5620
mdp.39015063976412	126746	6383
nyp.33433075777098	262819	8598
nyp.33433074939418	119815	4908
mdp.39015012210152	88855	3328
uiuo.ark+=13960=t0jt09d3k	57531	1241
uiuo.ark+=13960=t5r790q9k	55081	2062
coo.31924003818675	63652	4195
inu.30000126685910	33489	1614
uc1.32106019618609	61564	1612
mdp.39015017436828	64138	4734
mdp.39015080874483	168140	10154
uc1.$b63289	129833	7019
uc1.32106007238014	75038	5309
mdp.39015067875818	96848	6727
uc2.ark+=13960=t5h98zs4s	87289	6846
wu.89058111618	61908	2241
njp.32101067634244	61106	2502
mdp.39015010370453	103840	6597
nyp.33433075818801	135176	6150
uc1.b3339459	258841	9454
mdp.39015005354504	110125	5802
inu.30000000957484	32429	1860
nyp.33433076023427	131016	6296
nyp.33433074938121	114405	4365
nyp.33433076069917	77422	4240
wu.89089202519	68403	4802
mdp.39015018889785	119276	7574
mdp.39015000540891	50645	3627
wu.89015458359	96198	3804
nyp.33433076038847	87297	6445
nyp.33433082548128	62287	3410
mdp.39015078574327	101753	3616
uc1.32106005158453	16174	1257
nyp.33433075769749	97186	3555
nyp.33433075909923	103611	4953
uc1.$b769368	54160	3000
uiuo.ark+=13960=t7kp88t2z	63704	1905
mdp.39015030743572	104392	8359
njp.32101067645901	92043	1336
uiuo.ark+=13960=t6155666f	57142	1153
mdp.39015031453189	108036	3532
uc1.b3549806	18406	591
inu.30000007259918	89830	8223
njp.32101063579229	44755	1154
uc2.ark+=13960=t5m904803	209419	11713
inu.30000115708384	21647	1882
uc2.ark+=13960=t6154hp62	120418	5329
uiuo.ark+=13960=t9474s15t	62177	1371
nyp.33433082170618	140226	5184
hvd.32044090309790	57624	3125
uva.x030377639	120433	4306
uc1.b3550106	47335	2884
uc1.b3462838	102268	5658
nyp.33433067303838	72927	3540
mdp.39015078790006	105163	7336
mdp.39015071190998	57097	2997
nnc1.1002185504	92666	4540
uc1.$b358655	381859	12752
uc1.$b112594	181008	7837
uc1.b3239725	104040	4638
uc1.$b242586	82113	4460
mdp.39015003344325	79672	1948
uiuo.ark+=13960=t6h13d823	51560	1153
uva.x001085974	58235	2883
uc1.b3467584	67409	3471
njp.32101068167160	44897	987
inu.32000009191745	39730	3072
uc1.$b299821	72184	3171
mdp.39015009345805	137995	4206
hvd.hn5dnc	40776	2903
mdp.49015000893496	29378	1983
pst.000016395053	162171	6957
uc1.b4102275	176165	9788
nyp.33433075755250	153249	4928
mdp.39015053746841	72333	4136
njp.32101067303071	191261	11579
uc2.ark+=13960=t96689652	58758	2804
mdp.39015063020096	38878	2454
wu.89098877244	80999	4246
uiuo.ark+=13960=t4rj4zg0m	91416	3774
mdp.39015018985666	107251	5424
uiuo.ark+=13960=t1vd7br13	57751	1953
loc.ark+=13960=t5z60t13r	13729	823
uc1.32106005476566	32186	1540
nyp.33433074869425	32175	784
nyp.33433074927611	115250	3184
uc2.ark+=13960=t3nv9gf05	99078	6415
uc2.ark+=13960=t44q80641	44595	2291
uc2.ark+=13960=t1hh6cn83	104225	4608
mdp.39015066824247	74262	6551
mdp.39015006637592	145680	12865
uc1.$b243670	71531	5496
uiuo.ark+=13960=t6c25js1v	88898	2431
nyp.33433076082514	130973	4269
uiuo.ark+=13960=t3pv7527f	51017	2640
mdp.39015059168735	166389	9664
hvd.hn2he3	25454	758
mdp.39015014653201	32429	810
uc2.ark+=13960=t6736pt8t	126830	4268
nyp.33433075751754	172381	7897
uc2.ark+=13960=t5gb1z098	164212	8190
uva.x001687872	141737	5836
nyp.33433075904973	257430	12102
uiuo.ark+=13960=t88g98r2v	59376	2337
njp.32101067628865	33157	1139
njp.32101065713933	79505	2571
mdp.39015059376197	59600	1237
uc1.b4104577	67446	4011
uiuo.ark+=13960=t7gq7gw2c	69275	2969
uc2.ark+=13960=t0tq61j48	70023	3903
mdp.39015082701189	27744	1918
mdp.39076002656721	21496	1788
uc1.$b106026	154220	10126
uc1.32106006147778	115106	5741
mdp.39015060617720	65095	3727
nyp.33433082486014	79154	4721
uiuo.ark+=13960=t3611jj8v	73741	3564
nyp.33433069250474	74566	1288
loc.ark+=13960=t5k941c2c	117477	8021
uc1.32106012556582	136384	12626
nyp.33433076046840	44563	2260
uc2.ark+=13960=t11n8096w	94766	3793
mdp.39015016757166	118765	8435
uc2.ark+=13960=t5cc0zr38	55424	3091
uc1.b4376771	37935	2684
uc1.b4095559	118740	8103
mdp.39015043798431	57339	4642
mdp.39015084094443	80677	5748
uiuo.ark+=13960=t6b286f0k	52623	2173
uiuo.ark+=13960=t12n5t636	56960	1278
njp.32101068177243	83367	2276
mdp.39015063870219	86807	3330
uc2.ark+=13960=t2n58dq5s	79746	4159
uc1.b4411111	94026	6910
uiuo.ark+=13960=t8tb1gj45	47472	2112
uva.x002177939	25213	983
uiuo.ark+=13960=t58d0ck8t	51870	1938
wu.89090379819	91725	3699
uc1.b3688262	61268	4435
hvd.hxdfuu	45878	1571
uiuo.ark+=13960=t3tt53s18	43275	1259
uc1.32106014289976	56809	3497
dul1.ark+=13960=t9f48pv82	31515	817
nyp.33433075872204	33983	1905
uiuo.ark+=13960=t9d514v0z	35707	801
mdp.39015053378181	113401	9643
